generation,genome,fitness
92,3.64075,0.903399
92,3.33887,3.21129
92,3.33887,3.21129
92,3.33887,3.21129
92,3.33887,3.21129
92,3.18304,1.73082
92,3.61512,0.997848
92,3.33887,3.21129
92,3.33887,3.21129
92,3.33887,3.21129
92,3.33887,3.21129
92,3.72278,0.960802
92,3.33887,3.21129
92,2.91445,-1.2074
92,3.33887,3.21129
92,3.33887,3.21129
92,3.33887,3.21129
93,3.33887,3.21129
93,3.399,2.99663
93,3.33887,3.21129
93,3.33887,3.21129
93,3.33887,3.21129
93,3.33887,3.21129
93,3.10368,0.327978
93,3.33887,3.21129
93,3.33887,3.21129
93,3.66772,0.865022
93,3.49296,2.08073
93,3.33887,3.21129
93,3.33887,3.21129
93,3.33887,3.21129
93,3.33887,3.21129
93,3.33887,3.21129
93,3.33887,3.21129
93,3.03644,-0.672357
93,3.33887,3.21129
93,3.33887,3.21129
93,3.33887,3.21129
93,3.33887,3.21129
93,3.33887,3.21129
93,3.20031,2.01459
93,3.33887,3.21129
93,3.02056,-0.846755
93,3.33887,3.21129
93,3.34895,3.20488
93,3.33887,3.21129
93,3.33887,3.21129
93,3.53186,1.65611
93,3.33887,3.21129
93,3.33887,3.21129
93,3.33887,3.21129
93,3.33887,3.21129
93,3.6318,0.92991
93,3.33887,3.21129
93,3.33887,3.21129
93,3.33887,3.21129
93,3.33887,3.21129
93,3.65177,0.880253
93,3.33887,3.21129
93,3.33887,3.21129
93,3.33887,3.21129
93,3.69601,0.887964
93,3.80273,1.3462
93,3.74499,1.05054
93,3.68343,0.870257
93,3.57236,1.27692
93,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.2043,2.07737
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.8285,1.47641
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.82975,1.48229
94,3.33887,3.21129
94,3.33887,3.21129
94,3.69323,0.883079
94,3.399,2.99663
94,3.33887,3.21129
94,3.33887,3.21129
94,3.16233,1.37116
94,3.33887,3.21129
94,3.33887,3.21129
94,3.34895,3.20488
94,3.25875,2.79318
94,3.33887,3.21129
94,3.33887,3.21129
94,2.92702,-1.23837
94,3.33887,3.21129
94,3.45229,2.52613
94,3.40607,2.94637
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
94,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.42569,2.78523
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,2.93709,-1.24967
95,3.79916,1.32728
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.08567,0.0269773
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.60899,1.02882
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.08862,0.0749713
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.33887,3.21129
95,3.71812,0.945054
95,3.41484,2.87801
95,3.33887,3.21129
95,3.29816,3.103
95,3.33887,3.21129
96,3.33887,3.21129
96,3.33887,3.21129
96,3.33887,3.21129
96,3.33887,3.21129
96,3.33887,3.21129
96,3.33887,3.21129
96,3.33887,3.21129
96,3.33887,3.21129
96,3.33887,3.21129
96,3.33887,3.21129
96,3.33887,3.21129
96,3.39511,3.0223
96,3.27265,2.92465
96,3.28492,3.02089
96,3.33887,3.21129
96,3.33887,3.21129
96,3.48989,2.11515
96,3.33887,3.21129
96,3.33887,3.21129
96,3.33887,3.21129
96,3.58827,1.1564
96,3.33887,3.21129
96,3.33887,3.21129
96,3.33887,3.21129
96,2.97766,-1.16559
96,3.72974,0.986489
96,3.33887,3.21129
96,3.33887,3.21129
96,3.33887,3.21129
96,3.33887,3.21129
96,3.33887,3.21129
96,3.05693,-0.407513
96,3.33887,3.21129
96,3.33887,3.21129
96,2.83902,-0.700123
96,3.33887,3.21129
96,3.33887,3.21129
96,3.7924,1.29131
96,3.41484,2.87801
96,2.85394,-0.83513
96,3.62855,0.941276
96,3.33887,3.21129
96,3.33887,3.21129
96,3.69432,0.884928
96,3.33887,3.21129
96,3.77502,1.19893
96,3.33887,3.21129
96,3.33887,3.21129
96,3.33887,3.21129
96,3.78489,1.25122
97,3.65377,0.877167
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.62047,0.973452
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.43272,2.72068
97,3.33887,3.21129
97,3.45375,2.51093
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.40874,2.92627
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.68518,0.872023
97,3.33887,3.21129
97,3.39352,3.0324
97,3.33887,3.21129
97,2.87596,-1.00784
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
97,3.33887,3.21129
98,3.33887,3.21129
98,3.33887,3.21129
98,3.33887,3.21129
98,2.9609,-1.226
98,3.33887,3.21129
98,3.33887,3.21129
98,3.16702,1.45396
98,3.33887,3.21129
98,3.33887,3.21129
98,3.33887,3.21129
98,3.33887,3.21129
98,3.51787,1.80475
98,3.33887,3.21129
98,3.33887,3.21129
98,3.48325,2.18944
98,3.33887,3.21129
98,3.67031,0.864538
98,3.33887,3.21129
98,3.33887,3.21129
98,3.33887,3.21129
98,3.33887,3.21129
98,2.94293,-1.2505
98,3.34057,3.21111
98,3.33887,3.21129
98,3.33887,3.21129
98,3.33887,3.21129
98,3.33887,3.21129
98,3.33887,3.21129
98,3.33887,3.21129
98,3.33887,3.21129
98,2.86298,-0.910323
98,3.00889,-0.95621
98,3.33887,3.21129
98,3.33887,3.21129
98,3.33887,3.21129
98,3.01488,-0.902097
98,3.33887,3.21129
98,3.33887,3.21129
98,3.33887,3.21129
98,3.33887,3.21129
98,3.33887,3.21129
98,3.33887,3.21129
98,3.17907,1.66317
98,3.33887,3.21129
98,3.33887,3.21129
98,3.10774,0.398008
98,3.33887,3.21129
98,3.03015,-0.744878
98,3.33887,3.21129
98,3.56851,1.30875
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,2.87588,-1.00733
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.17951,1.67067
99,3.33887,3.21129
99,3.33887,3.21129
99,3.16702,1.45396
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.43421,2.70662
99,3.33887,3.21129
99,3.33887,3.21129
99,3.80347,1.35009
99,3.39374,3.031
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.06324,-0.31794
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.06786,-0.250126
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.33887,3.21129
99,3.34987,3.20366
